category,name,display_name,taxonomy_path,unit,price_expected,price_additional,price_max_guarantee,material_allowance,labor_minutes,haul_off,rate_year,refer_note,basis,sources,confidence,flags
Plumbing,Plumbing > Bathroom > Tub / Shower > Replace Overflow Drain Cover,Bathroom - Tub / Shower - Replace Overflow Drain Cover,Labor > Plumbing > Bathroom > Tub / Shower > Replace Overflow Drain Cover,each,55,30,65,10,25,no,2026,,Overflow cover plate swap = handyman-legal cosmetic/trim.,HomeGuide overflow plate part $10-30; quick swap,high,
Plumbing,Plumbing > Bathroom > Tub / Shower > Replace Overflow Drain Cover Seal,Bathroom - Tub / Shower - Replace Overflow Drain Cover Seal,Labor > Plumbing > Bathroom > Tub / Shower > Replace Overflow Drain Cover Seal,each,60,35,70,8,30,no,2026,,Overflow gasket swap = handyman-legal.,Overflow gasket part $5-15; access behind plate,high,
Plumbing,Plumbing > Bathroom > Tub / Shower > Replace Shower / Tub Mixer Valve,Bathroom - Tub / Shower - Replace Shower / Tub Mixer Valve,Labor > Plumbing > Bathroom > Tub / Shower > Replace Shower / Tub Mixer Valve,each,325,275,490,60,150,no,2026,"This may cross into permitted plumbing (valve body, moving a drain). We confirm on site and sub if a permit is needed.",Replacing the valve BODY (not cartridge) = gray/behind-wall; may need permit if piping altered. VERIFY per spec.,"HomeGuide shower valve replace (body) w/ wall access, drywall cut $300-800+",med,VERIFY
Plumbing,Plumbing > Bathroom > Tub / Shower > Replace Shower Wand,Bathroom - Tub / Shower - Replace Shower Wand,Labor > Plumbing > Bathroom > Tub / Shower > Replace Shower Wand,each,60,35,70,15,25,no,2026,,Showerhead/wand swap = handyman-legal (explicitly allowed).,Handheld showerhead/wand swap on existing arm; part $20-60,high,
Plumbing,Plumbing > Bathroom > Tub / Shower > Replace Threaded Drain Assembly,Bathroom - Tub / Shower - Replace Threaded Drain Assembly,Labor > Plumbing > Bathroom > Tub / Shower > Replace Threaded Drain Assembly,each,130,90,170,25,60,no,2026,,Threaded tub drain/basket strainer swap into existing shoe = handyman-legal like-for-like.,"HomeGuide tub drain PVC kit $70-100, brass $150-250; threaded shoe/basket",med,
Plumbing,Plumbing > Bathroom > Tub / Shower > Replace Trip Lever Drain Assembly,Bathroom - Tub / Shower - Replace Trip Lever Drain Assembly,Labor > Plumbing > Bathroom > Tub / Shower > Replace Trip Lever Drain Assembly,each,160,110,210,30,75,no,2026,,Full trip-lever waste & overflow swap on existing tub = handyman-legal like-for-like.,HomeGuide trip-lever assembly $100-200 part; brass $150-250,med,
Plumbing,Plumbing > Bathroom > Tub / Shower > Replace Valve Stem,Bathroom - Tub / Shower - Replace Valve Stem,Labor > Plumbing > Bathroom > Tub / Shower > Replace Valve Stem,each,125,90,160,20,60,no,2026,,Compression valve stem swap = handyman-legal internal part.,Angi compression valve stem replace; stem/seat parts,med,
Plumbing,Plumbing > Bathroom > Vanity Sink > Install New Sink - Ground Up,Bathroom - Vanity Sink - Install New Sink - Ground Up,Labor > Plumbing > Bathroom > Vanity Sink > Install New Sink - Ground Up,each,225,190,260,25,120,yes,2026,,New vanity sink set & connect on existing supply/drain = handyman. Haul old if demo.,"Anchor: Sink,Bathroom,Install New $225/120min",high,
Plumbing,Plumbing > Bathroom > Vanity Sink > Repair Faucet - New Handles,Bathroom - Vanity Sink - Repair Faucet - New Handles,Labor > Plumbing > Bathroom > Vanity Sink > Repair Faucet - New Handles,each,115,80,130,15,60,no,2026,,Faucet handle/trim repair = handyman-legal.,"Anchor: Sink,Bathroom,Repair Faucet $115/60min",high,
Plumbing,Plumbing > Bathroom > Vanity Sink > Repair Faucet - New Seals / Cartridges,Bathroom - Vanity Sink - Repair Faucet - New Seals / Cartridges,Labor > Plumbing > Bathroom > Vanity Sink > Repair Faucet - New Seals / Cartridges,each,115,80,130,15,60,no,2026,,Faucet cartridge/seal rebuild = handyman-legal.,"Anchor: Sink,Bathroom,Repair Faucet $115/60min; cartridge $15-85",high,
Plumbing,Plumbing > Bathroom > Vanity Sink > Repair Shutoff Valve / Angle Stop,Bathroom - Vanity Sink - Repair Shutoff Valve / Angle Stop,Labor > Plumbing > Bathroom > Vanity Sink > Repair Shutoff Valve / Angle Stop,each,90,65,105,10,45,no,2026,,Angle stop repair on existing supply = handyman-legal.,Angi angle stop repair $75-150; anchor shutoff analog,high,
Plumbing,Plumbing > Bathroom > Vanity Sink > Replace Shutoff Valve / Angle Stop,Bathroom - Vanity Sink - Replace Shutoff Valve / Angle Stop,Labor > Plumbing > Bathroom > Vanity Sink > Replace Shutoff Valve / Angle Stop,each,115,80,130,15,60,no,2026,,Angle stop swap on existing stub-out = handyman-legal.,"Anchor: Sink,Kitchen,Replace Shutoff Valve $115/60min",high,
Plumbing,Plumbing > Bathroom > Vanity Sink > Replace Sink Drain / Pop Up Assembly,Bathroom - Vanity Sink - Replace Sink Drain / Pop Up Assembly,Labor > Plumbing > Bathroom > Vanity Sink > Replace Sink Drain / Pop Up Assembly,each,90,65,105,15,45,no,2026,,Pop-up drain assembly swap = handyman-legal.,"Anchor: Sink,Bathroom,Replace/Repair Pop Up $90/45min",high,
Plumbing,Plumbing > Bathroom > Vanity Sink > Replace Sink Drain Assembly (Attached To Sink),Bathroom - Vanity Sink - Replace Sink Drain Assembly (Attached To Sink),Labor > Plumbing > Bathroom > Vanity Sink > Replace Sink Drain Assembly (Attached To Sink),each,120,85,140,20,60,no,2026,,Drain assembly swap = handyman-legal.,"Anchor: Sink,Bathroom,Replace Drain Assembly $120/60min",high,
Plumbing,Plumbing > Bathroom > Vanity Sink > Tighten Down Faucet,Bathroom - Vanity Sink - Tighten Down Faucet,Labor > Plumbing > Bathroom > Vanity Sink > Tighten Down Faucet,each,55,30,65,5,30,no,2026,,Re-secure loose faucet under sink = handyman-legal.,"Anchor: Sink,Kitchen,Install Soap Dispenser $60/30min analog; quick secure",high,
Plumbing,Plumbing > Distribution / General Plumbing > Buried Sewer Line Repair / Replacement,Distribution / General Plumbing - Buried Sewer Line Repair / Replacement,Labor > Plumbing > Distribution / General Plumbing > Buried Sewer Line Repair / Replacement,each,1175,1000,1760,300,480,yes,2026,"Water heater, repipe, and main, sewer, or gas line work needs a licensed plumber and a permit. We coordinate a licensed sub.",Buried sewer line = licensed plumber + permit + dig. REFER. Priced for reference.,"Angi sewer line replace avg $3319, $50-250/lin ft; needs permit & excavation",high,REFER
Plumbing,Plumbing > Distribution / General Plumbing > Copper Pipe Sweating / Repair,Distribution / General Plumbing - Copper Pipe Sweating / Repair,Labor > Plumbing > Distribution / General Plumbing > Copper Pipe Sweating / Repair,each,175,150,260,20,90,no,2026,"Water heater, repipe, and main, sewer, or gas line work needs a licensed plumber and a permit. We coordinate a licensed sub.",Cutting/soldering into pressurized supply pipe = beyond simple fixture swap = licensed. REFER.,Angi copper pipe repair $150-400; soldering on supply line,med,REFER
Plumbing,"Plumbing > Distribution / General Plumbing > Copper Tubing 1/4"" Or 3/8"" Compression Type Repair","Distribution / General Plumbing - Copper Tubing 1/4"" Or 3/8"" Compression Type Repair","Labor > Plumbing > Distribution / General Plumbing > Copper Tubing 1/4"" Or 3/8"" Compression Type Repair",each,90,75,135,10,45,no,2026,"This may cross into permitted plumbing (valve body, moving a drain). We confirm on site and sub if a permit is needed.",Small compression supply-tube repair borders like-for-like; gray if into wall/main. VERIFY.,Compression fitting repair on small supply tubing; no solder,med,VERIFY
Plumbing,Plumbing > Distribution / General Plumbing > Galvanized Steel Pipe Repair / Replacement,Distribution / General Plumbing - Galvanized Steel Pipe Repair / Replacement,Labor > Plumbing > Distribution / General Plumbing > Galvanized Steel Pipe Repair / Replacement,each,375,320,560,60,180,yes,2026,"Water heater, repipe, and main, sewer, or gas line work needs a licensed plumber and a permit. We coordinate a licensed sub.",Galvanized supply pipe repair/replace = repipe-class licensed work. REFER.,Angi galvanized repipe section; threaded/cut supply pipe work,med,REFER
Plumbing,Plumbing > Distribution / General Plumbing > In-Home Sewer / Drain Line Repair / Replacement,Distribution / General Plumbing - In-Home Sewer / Drain Line Repair / Replacement,Labor > Plumbing > Distribution / General Plumbing > In-Home Sewer / Drain Line Repair / Replacement,each,525,445,790,100,240,yes,2026,"Water heater, repipe, and main, sewer, or gas line work needs a licensed plumber and a permit. We coordinate a licensed sub.",In-home DWV/drain line repair/replace = licensed + permit. REFER.,Angi drain line repair; DWV cut/replace needs permit,high,REFER
Plumbing,Plumbing > Distribution / General Plumbing > Irrigation Line Repair / Replacement,Distribution / General Plumbing - Irrigation Line Repair / Replacement,Labor > Plumbing > Distribution / General Plumbing > Irrigation Line Repair / Replacement,each,190,160,245,30,90,no,2026,,Non-potable irrigation lateral repair = handyman-legal (not potable supply/DWV).,HomeGuide irrigation repair $100-400; poly/PVC lateral line,med,
Plumbing,Plumbing > Distribution / General Plumbing > Water Main Repair,Distribution / General Plumbing - Water Main Repair,Labor > Plumbing > Distribution / General Plumbing > Water Main Repair,each,500,425,750,80,240,yes,2026,"Water heater, repipe, and main, sewer, or gas line work needs a licensed plumber and a permit. We coordinate a licensed sub.",Water main = licensed + permit + excavation. REFER. Priced for reference.,"Angi water main repair avg $1707, $100-200/lin ft",high,REFER
Plumbing,Plumbing > Distribution / General Plumbing > Water Main Replacement,Distribution / General Plumbing - Water Main Replacement,Labor > Plumbing > Distribution / General Plumbing > Water Main Replacement,each,1110,945,1665,250,480,yes,2026,"Water heater, repipe, and main, sewer, or gas line work needs a licensed plumber and a permit. We coordinate a licensed sub.",Water main replacement = licensed + permit + dig. REFER.,"Angi main water line replace avg $1707, $50-150/lin ft",high,REFER
Plumbing,Plumbing > Exterior > Insulate Exterior Pipes,Exterior - Insulate Exterior Pipes,Labor > Plumbing > Exterior > Insulate Exterior Pipes,each,70,40,80,15,30,no,2026,,Cosmetic/protective pipe insulation = handyman-legal.,"Pipe foam insulation sleeves; material cheap, quick wrap",high,
Plumbing,Plumbing > Exterior > Replace Frost Free Hose Bibb - PVC Type,Exterior - Replace Frost Free Hose Bibb - PVC Type,Labor > Plumbing > Exterior > Replace Frost Free Hose Bibb - PVC Type,each,130,90,150,25,60,no,2026,,Hose bib swap on existing PVC stub = handyman-legal like-for-like (spec allows hose bib).,HomeGuide hose bib replace $150-350; frost-free $30-60 part; PVC glue-on,high,
Plumbing,Plumbing > Exterior > Replace Frost Free Hose Bibb - Solder Type,Exterior - Replace Frost Free Hose Bibb - Solder Type,Labor > Plumbing > Exterior > Replace Frost Free Hose Bibb - Solder Type,each,155,130,230,25,75,no,2026,"This may cross into permitted plumbing (valve body, moving a drain). We confirm on site and sub if a permit is needed.",Solder-type requires torch on copper supply line; gray zone. VERIFY.,HomeGuide frost-free hose bib $150-350; solder joint on copper supply,med,VERIFY
Plumbing,Plumbing > Exterior > Replace Frost Free Hose Bibb - Threaded,Exterior - Replace Frost Free Hose Bibb - Threaded,Labor > Plumbing > Exterior > Replace Frost Free Hose Bibb - Threaded,each,105,75,120,25,45,no,2026,,Threaded frost-free hose bib swap = handyman-legal.,HomeGuide hose bib $150-350; threaded screw-on frost-free $30-60,high,
Plumbing,Plumbing > Exterior > Replace Hose Bibb - PVC Type,Exterior - Replace Hose Bibb - PVC Type,Labor > Plumbing > Exterior > Replace Hose Bibb - PVC Type,each,95,65,110,15,45,no,2026,,Standard hose bib swap on PVC = handyman-legal.,HomeGuide hose bib $150-350; standard PVC bib $9-40,high,
Plumbing,Plumbing > Exterior > Replace Hose Bibb - Solder Type,Exterior - Replace Hose Bibb - Solder Type,Labor > Plumbing > Exterior > Replace Hose Bibb - Solder Type,each,120,100,180,15,60,no,2026,"This may cross into permitted plumbing (valve body, moving a drain). We confirm on site and sub if a permit is needed.","Solder-type bib = torch on copper supply, gray. VERIFY.",HomeGuide hose bib $150-350; solder on copper,med,VERIFY
Plumbing,Plumbing > Exterior > Replace Hose Bibb - Threaded,Exterior - Replace Hose Bibb - Threaded,Labor > Plumbing > Exterior > Replace Hose Bibb - Threaded,each,70,40,80,15,30,no,2026,,Threaded hose bib swap = handyman-legal like-for-like.,HomeGuide hose bib $150-350; threaded bib $9-40,high,
Plumbing,Plumbing > Exterior > Replace Irrigation Valve,Exterior - Replace Irrigation Valve,Labor > Plumbing > Exterior > Replace Irrigation Valve,each,140,100,160,30,60,no,2026,,Non-potable irrigation zone valve swap = handyman-legal.,HomeGuide irrigation valve replace $125-225 simple,high,
Plumbing,Plumbing > Exterior > Replace Main Home Shutoff Valve - Compression Type,Exterior - Replace Main Home Shutoff Valve - Compression Type,Labor > Plumbing > Exterior > Replace Main Home Shutoff Valve - Compression Type,each,200,170,300,40,90,no,2026,"Water heater, repipe, and main, sewer, or gas line work needs a licensed plumber and a permit. We coordinate a licensed sub.",Main home water shutoff = main-line potable work = licensed. REFER.,Main shutoff on potable supply; compression body,med,REFER
Plumbing,Plumbing > Exterior > Replace Main Home Shutoff Valve - PVC Type,Exterior - Replace Main Home Shutoff Valve - PVC Type,Labor > Plumbing > Exterior > Replace Main Home Shutoff Valve - PVC Type,each,160,135,240,30,75,no,2026,"Water heater, repipe, and main, sewer, or gas line work needs a licensed plumber and a permit. We coordinate a licensed sub.",Main home shutoff on the main line = licensed. REFER.,Main shutoff PVC glue-on the main supply,med,REFER
Plumbing,Plumbing > Exterior > Replace Main Home Shutoff Valve - Solder Type,Exterior - Replace Main Home Shutoff Valve - Solder Type,Labor > Plumbing > Exterior > Replace Main Home Shutoff Valve - Solder Type,each,225,190,340,40,105,no,2026,"Water heater, repipe, and main, sewer, or gas line work needs a licensed plumber and a permit. We coordinate a licensed sub.",Main home shutoff + solder on main = licensed. REFER.,Main shutoff soldered onto copper main supply,med,REFER
Plumbing,Plumbing > Exterior > Replace Sprinkler Head,Exterior - Replace Sprinkler Head,Labor > Plumbing > Exterior > Replace Sprinkler Head,each,75,40,85,20,30,no,2026,,Sprinkler head swap = handyman-legal (non-potable irrigation).,HomeGuide sprinkler head replace $130-275/head,high,
Plumbing,Plumbing > Kitchen > Dishwasher > Repair Shutoff Valve / Angle Stop,Kitchen - Dishwasher - Repair Shutoff Valve / Angle Stop,Labor > Plumbing > Kitchen > Dishwasher > Repair Shutoff Valve / Angle Stop,each,90,65,105,10,45,no,2026,,Dishwasher angle stop repair on existing = handyman-legal.,Angi angle stop repair $75-150; anchor shutoff analog,high,
Plumbing,Plumbing > Kitchen > Dishwasher > Replace Shutoff Valve / Angle Stop,Kitchen - Dishwasher - Replace Shutoff Valve / Angle Stop,Labor > Plumbing > Kitchen > Dishwasher > Replace Shutoff Valve / Angle Stop,each,115,80,130,15,60,no,2026,,Angle stop swap on existing stub = handyman-legal.,"Anchor: Sink,Kitchen,Replace Shutoff Valve $115/60min",high,
Plumbing,Plumbing > Kitchen > Miscellaneous > Install Pasta Arm - Ground Up,Kitchen - Miscellaneous - Install Pasta Arm - Ground Up,Labor > Plumbing > Kitchen > Miscellaneous > Install Pasta Arm - Ground Up,each,325,275,490,60,150,no,2026,"This may cross into permitted plumbing (valve body, moving a drain). We confirm on site and sub if a permit is needed.",Pot filler (pasta arm) ground-up needs new supply line to wall = gray/licensed if new supply. VERIFY.,Angi new plumbing line per fixture $450-1800; pot filler needs new supply run,med,VERIFY
Plumbing,Plumbing > Kitchen > Miscellaneous > Repair Pasta Arm,Kitchen - Miscellaneous - Repair Pasta Arm,Labor > Plumbing > Kitchen > Miscellaneous > Repair Pasta Arm,each,95,65,125,15,45,no,2026,,Repair existing pot filler (seals/handle) = handyman-legal.,Faucet-type repair analog; seals/cartridge on existing pot filler,med,
